ip_id,cc_avg_freq_month,cc_avg_amt_month
2617,9.08333333333333,5044.22386648439
2618,7.41666666666667,4573.83611111111
2619,8.08333333333333,5683.7252762216
262,6.58333333333333,4735.80595238095
2620,5.5,4751.97232142857
2621,8.41666666666667,5406.56351010101
2622,7.91666666666667,5410.77710137085
2623,8.75,5295.18069314944
2624,7.33333333333333,5840.39404761905
2625,7.91666666666667,5324.91919191919
2626,8.16666666666667,5087.34498649499
2627,7.58333333333333,5320.77660533911
2628,7.75,5108.67665158915
2629,7.41666666666667,6161.95944240944
263,7.5,5137.09259577569
2630,7.75,5515.67351190476
2631,7.75,4809.83743686869
2632,6.66666666666667,5486.48207671958
2633,8.33333333333333,5887.05415764791
2634,7.08333333333333,4611.68438251563
2635,9.33333333333333,5459.07032458282
2636,7.5,5428.94422244422
2637,9.83333333333333,5812.02827491136
2638,7.91666666666667,4709.52365319865
2639,7.66666666666667,5522.91132987383
264,9.08333333333333,4726.13351093351
2640,8.5,4756.27218660969
2641,7.58333333333333,4903.60178571429
2642,7.5,5161.78866723554
2643,8.33333333333333,6283.0810515873
2644,7.91666666666667,6046.62725237725
2645,8.66666666666667,5395.87253140378
2646,7.75,4318.22132936508
2647,6.41666666666667,5027.94768518519
2648,8.33333333333333,5044.26872895623
2649,7.83333333333333,5684.2515542328
265,7.91666666666667,4985.65190781441
2650,8.41666666666667,5565.67880591631
2651,8.5,5375.23602855478
2652,7.83333333333333,5668.31115319865
2653,8.83333333333333,4722.15981240981
2654,8.25,6587.43693765385
2655,9.16666666666667,5506.1183025308
2656,8.25,5869.75959249084
2657,7.58333333333333,5800.33724747475
2658,9.5,5283.96601430976
2659,7.41666666666667,5879.75378787879
266,7.75,5052.91212121212
2660,6.75,4733.48482142857
2661,8.16666666666667,5547.10682419432
2662,7.41666666666667,5214.92853835979
2663,6.91666666666667,5016.46087962963
2664,7.58333333333333,4951.37028018278
2665,7.66666666666667,4977.16793831169
2666,8.08333333333333,5048.3396954897
2667,8.75,5151.74042277167
2668,7.5,5079.57337962963
2669,8.41666666666667,6077.75434611685
267,6.83333333333333,4823.14766714767
2670,8.58333333333333,5276.24371068746
2671,8.08333333333333,4626.31691977005
2672,10.3333333333333,5491.17637108262
2673,6.75,4972.71041666667
2674,7.75,5264.75058922559
2675,8.33333333333333,4684.12318121693
2676,8.25,4893.81496512747
2677,9.0,4258.64540998217
2678,7.58333333333333,5654.08296356421
2679,9.08333333333333,5262.28637296799
268,7.91666666666667,5854.52800925926
2680,8.0,5282.06749338624
2681,7.83333333333333,5574.97168040293
2682,8.41666666666667,5241.33638329263
2683,8.41666666666667,5580.55545340381
2684,7.75,5173.73741732804
2685,7.33333333333333,5275.1444534632
2686,7.75,4716.52007275132
2687,7.58333333333333,5003.20460557961
2688,8.41666666666667,5315.49324795575
2689,6.83333333333333,6014.19560185185
269,7.91666666666667,4909.14306758057
2690,7.5,5026.12447390572
2691,8.63636363636364,5722.02886658796
2692,8.75,5319.077744709
2693,7.66666666666667,5774.19566290191
2694,8.16666666666667,5078.21433913309
2695,8.16666666666667,5214.84039201539
2696,7.5,5271.08121693122
2697,7.66666666666667,5812.61559343434
2698,8.66666666666667,5543.79136904762
2699,8.41666666666667,6043.72523148148
27,9.33333333333333,5286.01742424242
270,8.25,4598.47486471861
2700,8.16666666666667,4905.3167952418
2701,7.33333333333333,5780.36361832612
2702,7.16666666666667,4486.33962842713
2703,9.0,4932.52497687498
2704,6.83333333333333,5726.89592352092
2705,6.83333333333333,4685.86927609428
2706,7.41666666666667,5108.76739417989
2707,7.08333333333333,4701.98972578348
2708,8.0,5080.93999368687
2709,8.08333333333333,5532.23009259259
271,8.0,5229.74017094017
2710,8.33333333333333,5431.98599970291
2711,7.5,4673.93432239057
2712,7.91666666666667,5684.66698532949
2713,7.33333333333333,5739.568001443
2714,7.66666666666667,4907.03213869464
2715,6.66666666666667,4686.10409035409
2716,7.83333333333333,4900.66334175084
2717,8.75,4980.53175676448
2718,8.25,5083.00021645022
2719,6.75,6807.05701058201
272,7.25,4828.58194444445
2720,8.41666666666667,5537.31263227513
2721,8.08333333333333,5491.17249764125
2722,8.41666666666667,5418.9125
2723,7.33333333333333,5526.26618682244
2724,7.83333333333333,4494.43624338624
2725,7.16666666666667,4767.90561868687
2726,7.75,5498.07850783476
2727,6.66666666666667,4748.07297008547
2728,7.08333333333333,5383.90627798128
2729,7.25,5485.19092712843
273,7.33333333333333,5488.65110930736
2730,8.41666666666667,5315.95227157102
2731,9.5,5602.94441854442
2732,8.33333333333333,5515.42116402116
2733,7.5,5518.19917328042
2734,8.75,4781.21548821549
2735,8.33333333333333,5035.48331552707
2736,7.58333333333333,5095.66052188552
2737,7.58333333333333,5284.3337962963
2738,8.08333333333333,5391.8359457672
2739,8.83333333333333,4980.34169973545
274,8.41666666666667,5321.31676239209
2740,8.33333333333333,5208.50200817701
2741,7.75,5208.72658022805
2742,6.91666666666667,5373.02654521405
2743,8.58333333333333,4982.91847943723
2744,6.75,4437.01877705628
2745,7.5,5648.95986952862
2746,8.08333333333333,6321.30761183261
2747,7.33333333333333,4836.13888888889
2748,8.83333333333333,4464.12483465609
2749,8.41666666666667,5642.48998015873
275,6.58333333333333,6942.47850529101
2750,8.41666666666667,5078.07321752322
2751,8.91666666666667,5246.47851430976
2752,7.58333333333333,5716.36898148148
2753,6.91666666666667,5435.82017195767
2754,8.75,4965.92611797924
2755,9.0,5548.53512667888
2756,7.5,5559.67979497355
2757,8.08333333333333,5714.90919312169
2758,9.08333333333333,5233.84274336774
2759,7.41666666666667,5170.01614357864
276,6.91666666666667,5177.2625
2760,8.16666666666667,5729.29928150553
2761,7.58333333333333,4231.4647967773
2762,9.0,5065.3498015873
2763,7.33333333333333,4665.6473519536
2764,7.5,4455.66209554335
2765,7.0,4518.09328102453
2766,7.58333333333333,5039.25476491102
2767,8.08333333333333,5941.7621682046
2768,8.5,5461.17642195767
2769,10.5,5232.0751984127
277,8.33333333333333,5209.04554057054
2770,8.5,5106.80987577238
2771,8.08333333333333,5789.04796176046
2772,8.58333333333333,5248.29669312169
2773,7.08333333333333,5879.73572816073
2774,7.83333333333333,4931.66611050986
2775,8.0,5196.68640873016
2776,7.91666666666667,4722.36251942502
2777,9.0,5563.55191180007
2778,8.75,5961.34365981241
2779,8.66666666666667,4727.44255651756
278,8.08333333333333,5269.78973040848
2780,8.75,5171.15787037037
2781,7.41666666666667,5504.86205507456
2782,7.41666666666667,5656.75615680616
2783,10.1666666666667,5039.74062215197
2784,7.83333333333333,5125.35392963518
2785,8.16666666666667,4786.62569444444
2786,7.63636363636364,4741.29764679765
2787,7.75,6099.20155885781
2788,7.25,4873.68289141414
2789,8.83333333333333,5694.64226861102
279,10.1666666666667,5320.83152657528
2790,6.41666666666667,5657.72427248677
2791,8.91666666666667,6150.51434283309
2792,7.91666666666667,4541.62357549858
2793,9.16666666666667,5495.49673127798
2794,9.25,4992.94939668175
2795,7.25,5021.29156746032
2796,6.58333333333333,5373.27038239538
2797,9.41666666666667,5479.91881313131
2798,7.66666666666667,4873.05596741222
2799,7.58333333333333,5469.94627525253
28,10.0,5123.53120340308
280,7.58333333333333,5448.70994352869
2800,7.66666666666667,5433.04219252969
2801,8.83333333333333,5953.59829545455
2802,6.91666666666667,5464.97142094017
2803,7.91666666666667,5581.94683256558
2804,8.33333333333333,5562.14816317941
2805,8.0,5378.26044372294
2806,7.58333333333333,5300.52390873016
2807,8.0,4862.74716510342
2808,7.75,5965.18062169312
2809,7.83333333333333,5584.50890151515
281,7.83333333333333,5396.01788766789
2810,8.75,5535.14714105339
2811,9.16666666666667,5193.94791666667
2812,8.16666666666667,5705.00767496393
2813,7.75,4829.26828634329
2814,9.91666666666667,4908.27864447644
2815,8.41666666666667,4960.30331589707
2816,8.91666666666667,5529.06670875421
2817,8.0,5609.42225228475
2818,8.41666666666667,4982.57516534392
2819,8.91666666666667,5152.1517986643
282,8.66666666666667,5261.13948112073
2820,9.33333333333333,4935.85255901506
2821,8.5,5720.21599821747
2822,9.16666666666667,6111.99282546158
2823,7.25,5140.30791870167
2824,7.75,5193.20364959115
2825,6.66666666666667,5140.13258547009
2826,8.08333333333333,6075.64228896104
2827,7.66666666666667,4327.49074074074
2828,7.08333333333333,5385.51419413919
2829,8.58333333333333,4342.12271524772
283,8.25,5213.81187978688
2830,7.75,4532.35555555556
2831,7.83333333333333,5359.454004329
2832,7.58333333333333,5096.14605880231
2833,7.5,5289.18619378307
2834,8.83333333333333,4593.3380952381
2835,6.33333333333333,5113.54831349206
2836,8.25,5017.89371693122
2837,7.83333333333333,4974.74942210567
2838,7.41666666666667,4894.95964405964
2839,8.33333333333333,5882.09793771044
284,8.66666666666667,5690.49414983165
2840,7.83333333333333,6141.87155483406
2841,6.08333333333333,4948.93544973545
2842,9.08333333333333,5556.9534992785
2843,6.5,5914.19920634921
2844,7.41666666666667,5743.37286096257
2845,7.41666666666667,4649.22619348244
2846,7.58333333333333,4451.50222323972
2847,8.58333333333333,4512.50140530765
2848,6.75,5234.17092745218
2849,7.75,5619.75947570947
285,8.75,5715.12371540497
2850,8.54545454545455,5507.76233539188
2851,7.16666666666667,4984.83015501655
2852,7.16666666666667,5689.77701719577
2853,7.33333333333333,4529.80028860029
2854,8.25,5144.05654761905
2855,8.16666666666667,5883.18075026825
2856,7.25,5354.22003968254
2857,8.0,6214.4613997114
2858,7.41666666666667,5587.14259259259
2859,8.66666666666667,4885.06109457672
286,7.25,5404.46498015873
2860,6.75,4769.88085016835
2861,7.83333333333333,4187.11881290006
2862,9.0,5049.40582912458
2863,7.33333333333333,4600.04039502164
2864,8.16666666666667,5547.33009259259
2865,7.91666666666667,4810.03207972583
2866,8.41666666666667,4399.70198412698
2867,8.25,5542.29290848041
2868,9.0,5213.09301809302
2869,7.16666666666667,4840.00708689459
287,8.08333333333333,4766.54101430976
2870,7.5,5496.87250527251
2871,8.25,4628.17256042569
2872,7.41666666666667,6393.48781542532
2873,8.66666666666667,5192.86353415103
2874,8.5,5356.19479617605
2875,7.41666666666667,5430.23240740741
2876,8.33333333333333,4828.14734848485
2877,7.66666666666667,5506.6099537037
2878,9.16666666666667,4048.40611772487
2879,8.83333333333333,4866.90840617716
288,8.83333333333333,5118.63712352462
2880,8.75,5545.82826779702
2881,9.83333333333333,5136.90083573834
2882,8.08333333333333,6024.63681607744
2883,7.0,5533.4205942206
2884,8.25,5442.15238095238
2885,8.83333333333333,5160.58222402597
2886,6.66666666666667,5872.39650673401
2887,7.41666666666667,5979.42162698413
2888,6.5,4742.88630952381
2889,8.41666666666667,5480.18186813187
289,8.5,5311.58531746032
2890,8.0,4960.12913752914
2891,8.91666666666667,5551.79864857365
2892,7.91666666666667,4584.63260582011
2893,8.0,4361.8960978836
2894,8.5,5820.29272926148
2895,7.83333333333333,5572.18078703704
2896,7.91666666666667,5798.59355089355
2897,7.75,5517.79520502646
2898,8.08333333333333,5454.94341931217
2899,5.58333333333333,5464.05138888889
29,7.83333333333333,6129.37237900988
290,6.33333333333333,4459.83469516595
2900,8.41666666666667,5773.88765632516
2901,9.25,5468.18269866708
2902,8.58333333333333,4874.74818931069
2903,9.16666666666667,4714.33211441336
2904,8.0,5141.40429310613
2905,6.91666666666667,5459.18818542569
2906,7.0,5255.28968253968
2907,7.41666666666667,5977.94857804233
2908,7.08333333333333,5142.67137445887
2909,7.41666666666667,4916.30260642136
291,7.91666666666667,5965.4172979798
2910,8.16666666666667,5219.77645502645
2911,8.58333333333333,4400.04835696711
2912,8.66666666666667,5162.60992063492
2913,7.41666666666667,5045.23816137566
2914,9.08333333333333,4712.03327922078
2915,8.08333333333333,5410.53451178451
2916,9.25,5180.65129363814
2917,9.91666666666667,5220.47660880786
2918,7.58333333333333,4806.19133852259
2919,8.16666666666667,5526.88559704185
292,8.75,5451.84823532949
2920,7.25,5463.75379512916
2921,8.91666666666667,6094.65444023569
2922,7.0,5425.33548280423
2923,9.25,5482.67136694324
2924,8.41666666666667,5282.77519240019
2925,7.83333333333333,4457.79543650794
2926,9.33333333333333,5971.61034393847
2927,8.25,5350.56967592593
2928,7.16666666666667,5254.20882242757
2929,7.91666666666667,5737.7908008658
293,8.0,6280.57562830688
2930,7.08333333333333,5312.57380952381
2931,8.41666666666667,5026.33990731491
2932,9.5,5217.57855292855
2933,8.0,5461.59021395271
2934,7.91666666666667,4794.7125
2935,8.0,6089.97578463204
2936,7.33333333333333,5644.41531986532
2937,7.25,5311.14572649573
2938,8.08333333333333,5889.40496031746
2939,8.41666666666667,5105.18253228253
294,7.66666666666667,5518.52167207792
2940,7.66666666666667,5145.52985209235
2941,7.41666666666667,4513.39255952381
2942,8.16666666666667,5909.96831108706
2943,7.41666666666667,5437.12858946609
2944,9.33333333333333,5197.44110449735
2945,8.08333333333333,4376.74950697451
2946,8.5,4859.97611655773
2947,9.75,5412.07743945869
2948,6.41666666666667,4666.05972222222
2949,8.5,4899.3692039442
295,8.5,5610.3614949865
2950,8.75,5432.8960467773
2951,7.16666666666667,5573.06740319865
2952,9.25,5263.80573870574
2953,8.16666666666667,6658.23371813372
2954,7.75,5971.87438163688
2955,8.33333333333333,5399.30128066378
2956,7.5,4766.0642935768
2957,8.41666666666667,5346.65850468976
2958,7.08333333333333,5489.4865530303
2959,7.75,5096.93812992563
296,7.41666666666667,5307.16666666667
2960,7.41666666666667,5551.23630952381
2961,8.41666666666667,5548.9121956747
2962,8.41666666666667,5423.42178932179
2963,6.5,5208.4412037037
2964,7.66666666666667,4576.88208041958
2965,8.66666666666667,5585.02989672365
2966,7.16666666666667,5025.04439102564
2967,8.5,5275.80606060606
2968,7.5,5850.68540140415
2969,9.41666666666667,4864.66048026048
297,7.83333333333333,5643.493001443
2970,8.41666666666667,5287.76064444814
2971,7.5,4843.57771164021
2972,7.25,5435.0037037037
2973,7.41666666666667,5754.53376623377
2974,8.16666666666667,4907.14240053247
2975,7.41666666666667,4661.23078703704
2976,7.66666666666667,5051.82574555075
2977,7.08333333333333,5353.45395299145
2978,8.08333333333333,4801.77725769601
2979,8.91666666666667,5031.3920949693
298,6.83333333333333,5406.96906565657
2980,8.25,5924.93995518371
2981,7.16666666666667,5566.34937169312
2982,7.25,5702.22465127465
2983,7.41666666666667,5197.62976190476
2984,7.66666666666667,5271.56749338624
2985,8.66666666666667,4997.93646284271
2986,8.58333333333333,4826.35381944444
2987,7.91666666666667,5268.72343674844
2988,6.83333333333333,4350.47213827839
2989,7.33333333333333,5781.56087962963
299,8.41666666666667,6062.98028499278
2990,8.83333333333333,4789.94682539683
2991,8.41666666666667,4754.29031847782
2992,9.08333333333333,4831.0827245671
2993,7.83333333333333,4867.28207671958
2994,8.0,5291.04340578403
2995,8.16666666666667,5396.11881613757
2996,8.08333333333333,4751.38670334295
2997,7.16666666666667,5274.70362554113
2998,8.0,5299.16851551227
2999,8.58333333333333,4805.26917989418
3,7.66666666666667,5514.85900234025
30,9.0,5294.13541666667
300,8.08333333333333,5124.66865079365
3000,8.25,5590.99806674807
3001,9.0,5154.50525599129
3002,8.16666666666667,4563.91241582492
3003,8.25,4812.96596320346
3004,8.33333333333333,5203.59960016835
3005,7.66666666666667,5660.91275252525
3006,6.91666666666667,5273.88221801347
3007,8.16666666666667,4877.49254218004
3008,7.58333333333333,5035.8963313103
3009,8.08333333333333,4906.25789835165
301,8.91666666666667,4959.99311568062
3010,9.25,4763.36608645984
3011,8.0,4778.39379960318
3012,8.33333333333333,4503.04274290524
3013,7.16666666666667,5063.21327861953
3014,7.33333333333333,5008.95634319384
3015,7.66666666666667,5182.92150673401
3016,6.16666666666667,4509.4685515873
3017,7.5,5153.28860329485
3018,9.75,5890.21250508751
3019,8.08333333333333,4787.3068001443
302,7.16666666666667,4674.49722823473
3020,8.58333333333333,5334.44286616162
3021,8.75,4899.77060185185
3022,7.5,5745.58204365079
3023,7.5,5306.55738636364
3024,7.66666666666667,5433.57833994709
3025,8.75,4680.84600468975
3026,8.16666666666667,4780.59427609428
3027,8.5,5228.82536375661
3028,8.08333333333333,5424.50824164262
3029,6.75,4660.74275793651
303,8.0,5092.06980820106
3030,8.0,5372.59142616643
3031,7.83333333333333,5799.66201021201
3032,7.25,5415.09523809524
3033,7.5,4918.53472222222
3034,8.58333333333333,5909.19276695527
3035,6.75,6088.59017718393
3036,8.58333333333333,5336.2127035002
3037,7.58333333333333,6086.19417989418
3038,7.08333333333333,5735.09947089947
3039,9.0,5128.0602980353
304,8.5,5438.93680809931
3040,8.41666666666667,4932.287999038
3041,7.66666666666667,5273.75923382173
3042,7.33333333333333,5894.50271164021
3043,7.75,6228.76207912458
3044,9.16666666666667,5468.49199018574
3045,6.66666666666667,5577.16706349206
3046,8.66666666666667,4661.15973424723
3047,6.91666666666667,5746.60217745218
3048,8.58333333333333,5568.88912037037
3049,8.5,5426.05380591631
305,6.75,5284.90838675214
3050,8.5,5512.05597643098
3051,7.0,4752.8419973545
3052,8.66666666666667,4672.42851245976
3053,8.66666666666667,6084.33479298479
3054,9.66666666666667,5917.99324194324
3055,8.25,5506.99982769424
3056,7.5,6284.88237433862
3057,7.75,5241.15718669947
3058,8.66666666666667,5385.27688584564
3059,8.0,4956.13829365079
306,7.66666666666667,4219.47420634921
3060,7.58333333333333,4994.89584235209
3061,7.33333333333333,5139.90589225589
3062,9.58333333333333,5266.46555759056
3063,8.75,4796.03321504884
3064,7.41666666666667,5048.98915343915
3065,6.66666666666667,5057.84940476191
3066,6.5,5338.34755291005
3067,8.91666666666667,5713.77826385216
3068,8.5,5240.88185795686
3069,7.75,5417.55818001443
307,6.66666666666667,5812.50568783069
3070,6.83333333333333,4924.80998075998
3071,8.0,5599.46335377585
3072,5.75,5498.31785714286
3073,8.83333333333333,5308.92509469697
3074,7.08333333333333,4192.68676346801
3075,7.75,4887.66863275613
3076,8.58333333333333,5634.96662596663
3077,6.33333333333333,4782.40790343915
3078,7.25,5460.28700396826
3079,6.58333333333333,5816.75116503867
308,7.5,4981.10575396825
3080,7.41666666666667,4836.4691951567
3081,8.5,5245.97247174122
3082,8.16666666666667,5448.25320512821
3083,6.91666666666667,5835.11160113035
3084,8.16666666666667,5710.99661044974
3085,7.08333333333333,5935.73299963925
3086,9.25,5615.54860764236
3087,9.66666666666667,5157.27662037037
3088,7.41666666666667,5524.76418650794
3089,8.58333333333333,5190.61296296296
309,6.58333333333333,4774.51231661857
3090,8.66666666666667,5089.3606511544
3091,8.25,5134.62431758057
3092,8.58333333333333,5089.09208152958
3093,8.0,6131.31562974063
3094,6.91666666666667,5375.15978835979
3095,8.83333333333333,5627.97167207792
3096,8.0,5601.50061050061
3097,8.16666666666667,4942.12085738336
3098,8.0,5695.75540131165
3099,6.25,4874.66632996633
31,7.75,4585.72634680135
310,10.8181818181818,5193.37035086126
3100,7.16666666666667,4624.63656204906
3101,7.66666666666667,5359.86270985958
3102,7.83333333333333,4700.76296296296
3103,7.58333333333333,5415.79932659933
3104,8.25,5173.92113095238
3105,8.66666666666667,4914.11401607652
3106,7.75,4927.2055525493
3107,7.83333333333333,5783.91798941799
3108,7.5,5169.5862026862
3109,8.33333333333333,5266.48707912458
311,7.75,5829.59236111111
3110,9.58333333333333,4952.89161254051
3111,7.83333333333333,5188.0614010989
3112,7.91666666666667,5115.2175010175
3113,7.25,4180.67278439153
3114,9.0,5448.68244047619
3115,6.16666666666667,5068.15094396344
3116,7.58333333333333,4716.23133417508
3117,7.41666666666667,5459.2408459596
3118,7.66666666666667,5702.40090788841
3119,8.08333333333333,4257.64808455433
312,9.08333333333333,4923.04128186628
3120,9.08333333333333,5344.23977064602
3121,7.66666666666667,4359.54348544974
3122,7.25,5210.33157768158
3123,8.41666666666667,5327.63028083028
3124,8.91666666666667,4903.38687516188
3125,7.5,5107.03581210456
3126,7.83333333333333,5180.29259259259
3127,7.75,5000.78691077441
3128,7.58333333333333,5631.18753306878
3129,8.33333333333333,5124.61761063011
313,8.58333333333333,4646.27708333333
3130,8.58333333333333,5023.05753968254
3131,8.66666666666667,4746.25450937951
3132,5.83333333333333,5565.10575396825
3133,8.08333333333333,4806.09282407407
3134,6.83333333333333,5664.15515873016
3135,8.41666666666667,5446.61949254449
3136,8.33333333333333,5295.11984126984
3137,8.25,5726.56603835979
3138,7.08333333333333,5481.0825036075
3139,7.91666666666667,5313.39179292929
314,7.83333333333333,5043.37224627225
3140,7.25,5281.59474206349
3141,7.08333333333333,4888.98930976431
3142,8.41666666666667,5455.45866656492
3143,8.83333333333333,5015.076746633
3144,8.5,4073.69658443409
3145,8.58333333333333,5181.07155483406
3146,6.5,5695.94523809524
3147,8.08333333333333,4446.54216269841
3148,7.75,5287.63965848966
3149,8.5,6463.4019027269
315,7.58333333333333,5535.79113155363
3150,7.66666666666667,4985.54603174603
3151,9.16666666666667,5228.88259078884
3152,7.91666666666667,5093.75052910053
3153,7.66666666666667,5283.22407407407
3154,7.16666666666667,6278.35090488215
3155,8.33333333333333,5692.02250712251
3156,8.5,5738.67053571429
3157,7.0,5489.54722222222
3158,8.08333333333333,5702.00467171717
3159,8.83333333333333,5418.10696479447
316,8.41666666666667,5012.78145141895
3160,8.75,5410.28768315018
3161,7.5,5200.12287758538
3162,8.16666666666667,5484.2662037037
3163,7.5,4138.60836709587
3164,7.5,5111.62056623932
3165,7.75,5659.90791361416
3166,6.5,4533.88239538239
3167,7.83333333333333,5710.54973695286
3168,6.83333333333333,4889.40848214286
3169,7.08333333333333,5221.14353378104
317,6.91666666666667,5125.40962301587
3170,7.33333333333333,4992.97389069264
3171,7.58333333333333,5507.62318121693
3172,7.83333333333333,4995.03372113997
3173,7.83333333333333,5516.71708638584
3174,8.66666666666667,5990.1657948533
3175,9.0,5585.306753663
3176,7.58333333333333,5921.2539021164
3177,8.25,6209.34375
3178,7.66666666666667,5957.86010933511
3179,8.66666666666667,5407.79023887333
318,9.16666666666667,4879.92627465128
3180,7.66666666666667,5303.15375943501
3181,7.75,5608.372255291
3182,10.3333333333333,5000.22824074074
3183,6.83333333333333,5129.03829365079
3184,7.75,5515.09613095238
3185,9.75,4848.23221801347
3186,8.25,5326.4044973545
3187,7.33333333333333,5609.68508597884
3188,7.91666666666667,5834.721494709
3189,8.41666666666667,5952.8400997151
319,8.5,4906.49636243386
3190,6.83333333333333,4988.36607142857
3191,8.66666666666667,5845.35382996633
3192,9.25,5274.32572705073
3193,8.41666666666667,5540.32609427609
3194,8.33333333333333,5610.55628306878
3195,6.75,4895.81396103896
3196,6.91666666666667,4865.13435846561
3197,8.08333333333333,5294.05302128427
3198,8.66666666666667,5354.97274623525
3199,8.5,4587.91643518518
32,7.33333333333333,5544.36501322751
320,9.58333333333333,5464.74032240907
3200,7.33333333333333,5246.13611111111
3201,8.58333333333333,5458.69420093795
3202,8.41666666666667,5369.44092712843
3203,8.5,5123.39044312169
3204,7.41666666666667,5418.48170995671
3205,7.41666666666667,4979.75529100529
3206,8.83333333333333,4298.68748473749
3207,6.91666666666667,5055.39761904762
3208,10.0833333333333,4921.03198352573
3209,8.08333333333333,5197.36157407407
321,8.75,4628.8518488456
3210,9.5,5127.27627329098
3211,7.58333333333333,5124.82861652237
3212,5.75,4968.97830687831
3213,8.0,5253.79971186221
3214,8.83333333333333,5820.63675595238
3215,7.33333333333333,4272.76676587302
3216,7.41666666666667,4703.77314814815
3217,8.83333333333333,4840.28538359788
3218,7.83333333333333,6394.83499486625
3219,8.33333333333333,4816.38505892256
322,9.0,4909.08531746032
3220,7.25,5496.38129509379
3221,7.66666666666667,4846.81425796426
3222,7.41666666666667,5704.73949915825
3223,6.75,5578.53611111111
3224,7.25,5965.25502344877
3225,8.5,4939.1026545214
3226,7.91666666666667,5743.30543091168
3227,7.5,5859.85808381434
3228,7.0,4795.60181878307
3229,7.33333333333333,5134.09573412698
323,7.83333333333333,5157.0626984127
3230,7.5,4692.33310185185
3231,6.75,6062.77447344322
3232,7.58333333333333,4513.57176226551
3233,8.91666666666667,5686.22138648389
3234,8.33333333333333,4798.87378986754
3235,6.08333333333333,5470.83313492063
3236,8.33333333333333,5903.37321428572
3237,8.75,5312.92120310245
3238,8.08333333333333,5106.49477513228
3239,9.16666666666667,5198.73021885522
324,8.66666666666667,5801.25069462128
3240,8.75,5390.65983287546
3241,6.91666666666667,4490.45283050283
3242,7.33333333333333,4659.85224867725
3243,9.0,4907.53776073464
3244,8.0,5425.41666666667
3245,8.16666666666667,5177.4056547619
3246,8.91666666666667,5308.65588578089
3247,7.83333333333333,5379.69113756614
3248,7.25,5235.72911324786
3249,8.0,4408.37821160321
325,7.83333333333333,5281.77418229918
3250,8.41666666666667,5616.05459656085
3251,8.91666666666667,5139.18263172013
3252,8.08333333333333,5177.61383038258
3253,8.75,5278.63661465849
3254,7.5,5542.46676887927
3255,8.25,5321.36712962963
3256,6.08333333333333,4967.32509920635
3257,6.58333333333333,5197.36370550746
3258,9.58333333333333,4992.69564393939
3259,5.75,5888.53009259259
326,8.08333333333333,5381.08697089947
3260,8.25,4912.18000356125
3261,7.58333333333333,5981.72262806638
3262,7.25,4747.38571428571
3263,8.08333333333333,4338.64726419414
3264,8.16666666666667,4834.61908970659
3265,8.16666666666667,5651.48247990436
3266,7.83333333333333,5069.85888047138
3267,8.5,5797.29695917508
3268,7.08333333333333,4972.38143315018
3269,8.41666666666667,5042.98191738817
327,8.16666666666667,5228.67597101972
3270,9.25,5412.52182215932
3271,8.66666666666667,5464.05563071188
3272,7.0,5670.30621693122
3273,7.66666666666667,6144.34462505088
3274,7.41666666666667,4763.8161465849
3275,8.58333333333333,5011.24599867725
3276,7.33333333333333,4761.26587301587
3277,8.33333333333333,5088.04724326599
3278,8.0,5457.07508417508
3279,8.33333333333333,5616.18212782588
328,8.25,5470.87228535354
3280,9.08333333333333,5035.86099086099
3281,7.91666666666667,4314.85002196877
3282,6.91666666666667,6339.48955026455
3283,6.83333333333333,5125.32382756133
3284,7.66666666666667,5641.79889901765
3285,7.5,4847.69474206349
3286,7.75,4456.00226301476
3287,8.5,5464.41548937174
3288,7.33333333333333,5539.7686026936
3289,7.41666666666667,5426.4507545695
329,8.08333333333333,4803.58586459836
3290,7.66666666666667,5052.59738756614
3291,7.33333333333333,4386.12886904762
3292,8.41666666666667,4919.03706733082
3293,7.58333333333333,4591.98457190957
3294,6.66666666666667,6512.52986596737
3295,7.83333333333333,5173.71437289562
3296,9.0,5472.50931013431
3297,7.66666666666667,4821.19419191919
3298,8.83333333333333,5122.82490079365
3299,6.66666666666667,5561.31837606837
33,7.16666666666667,5458.53024140212
330,7.08333333333333,4876.50283790284
3300,7.16666666666667,4662.43086820587
3301,9.5,4253.51133357383
3302,7.91666666666667,5517.32192460317
3303,7.91666666666667,5617.37195749512
3304,7.16666666666667,5235.99501262626
3305,8.83333333333333,4978.51566558442
3306,8.08333333333333,5176.84527116402
3307,6.91666666666667,5423.04299242424
3308,6.75,4808.90532407407
3309,6.41666666666667,5285.24352152477
331,7.83333333333333,4899.10932239057
3310,8.83333333333333,5058.42062590188
3311,8.58333333333333,5605.45530002405
3312,6.91666666666667,4584.34022967773
3313,7.58333333333333,6033.53283730159
3314,7.41666666666667,5551.48107263107
3315,7.41666666666667,5419.07197871573
3316,7.25,5192.14379810005
3317,8.33333333333333,5612.53042328042
3318,7.16666666666667,5170.18273809524
3319,7.58333333333333,5343.41251485443
332,8.08333333333333,5455.34879892281
3320,8.41666666666667,5041.87958754209
3321,9.16666666666667,5173.99067460318
3322,8.83333333333333,5273.87049062049
3323,6.75,4646.61220238095
3324,7.08333333333333,5830.66614357865
3325,7.58333333333333,5264.7056998557
3326,10.1666666666667,5823.63376692752
3327,7.91666666666667,5240.15899170274
3328,9.0,4861.23183760684
3329,7.08333333333333,5296.87876984127
333,7.33333333333333,4704.65654761905
